"","X","id","track_name","size_mb","currency","price","rating_count_tot","rating_count_ver","user_rating","user_rating_ver","ver","cont_rating","prime_genre","sup_devices.num","ipadSc_urls.num","lang.num","vpp_lic"
"6669",9848,1140798536,"VR Tube - Virtual Reality 360 Video Player",11.330078125,"THB",0,4142,103,4,4,"4.3","17+","Photo & Video",37,4,11,1
"6670",9850,1140935852,"Tiny Memories - Photo Editor for Baby Pics",40.8046875,"THB",166.666,171,55,4.5,5,"1.4","4+","Photo & Video",37,5,11,1
"6671",9851,1141018731,"Baby Skins and Aphmau Skins and Boy Skins and Girl Skins For Minecraft PE",18.5341796875,"THB",0,610,359,4.5,4.5,"1.1","4+","Lifestyle",37,4,1,1
"6672",9852,1141037183,"Dark Parables: Goldilocks and Fallen Star (Full)",1123.96484375,"THB",233.466,127,127,4.5,4.5,"1.0.0","9+","Games",37,5,5,1
"6673",9853,1141095843,"Hillarymon Go",74.44140625,"THB",0,209,208,3,3.5,"1.1","4+","Games",40,2,1,1
"6674",9854,1141096674,"ClickTogether",71.990234375,"THB",33.066,74,10,4,4.5,"1.0.2","4+","Entertainment",37,3,1,1
"6675",9855,1141118819,"Flappy Golf 2",125.7548828125,"THB",0,1089,327,4,4,"2.0.1","4+","Games",37,5,11,1
"6676",9856,1141118823,"Gravity Trump",30.875,"THB",0,647,35,4,4.5,"1.0.1","4+","Games",37,5,1,1
"6677",9857,1141154420,"Wire Bounce",92.4990234375,"THB",0,279,22,4.5,4.5,"2.1","4+","Games",37,3,1,1
"6678",9858,1141253112,"戦国乙女2～深淵に輝く気高き将星～",3784.7880859375,"THB",266.866,0,0,0,0,"1.0.3","12+","Games",38,0,1,0
"6679",9860,1141280841,"Yogemoji - The Yoga Emoji Keyboard",65.947265625,"THB",33.066,19,6,3,3.5,"1.0.3","4+","Health & Fitness",37,0,1,1
"6680",9863,1141304181,"Higher Higher!",21.5,"THB",0,2241,422,4.5,4.5,"1.2","4+","Games",38,5,1,1
"6681",9864,1141308767,"Tinkerblocks – code, create, play",176.4580078125,"THB",66.466,1,1,1,1,"1.0.0","4+","Education",37,5,12,1
"6682",9865,1141341835,"Duel Master - Best Duelist",217.92578125,"THB",0,871,871,4.5,4.5,"1.0.0","9+","Games",38,5,3,1
"6683",9866,1141356008,"Trail Jump",14.7998046875,"THB",0,1,1,4,4,"1.0","4+","Games",40,4,1,1
"6684",9867,1141358828,"Mushroom Wars 2",1248.72265625,"THB",0,871,33,3,3.5,"2.0.0","4+","Games",25,5,1,1
"6685",9868,1141365117,"PokéFind - IV & CP Calculator and Map for Poké GO",133.3828125,"THB",0,591,3,4,3.5,"1.25","4+","Utilities",37,5,1,1
"6686",9869,1141588161,"HauntedPic",85.5234375,"THB",33.066,5,0,5,0,"1.2","9+","Entertainment",37,0,1,1
"6687",9870,1141643627,"Whataburger",127.1748046875,"THB",0,197,17,3,1.5,"1.3.1","4+","Food & Drink",37,0,1,1
"6688",9872,1141738848,"Escape from the living room during the Obon holiday.",97.1474609375,"THB",0,3,3,4,4,"1.0","4+","Games",38,5,1,1
"6689",9875,1141762073,"Tricky Test 2™: Genius Brain?",128.4306640625,"THB",0,45578,19952,5,5,"5.1","4+","Games",38,5,1,1
"6690",9878,1141792757,"まるみえ！性教育ふしぎ発見-クイズで学ぶ保健体育",39.7978515625,"THB",0,0,0,0,0,"1.0.0","17+","Education",37,0,2,1
"6691",9884,1141834022,"頭の回転をはやくする！脳トレ！Blackhole",51.0576171875,"THB",0,0,0,0,0,"1.2","4+","Games",38,4,1,1
"6692",9885,1141842849,"New York City Car Taxi and Bus Parking Simulator",251.369140625,"THB",0,185,169,4,4,"1.0.1","4+","Games",37,5,1,1
"6693",9888,1141876504,"Hot Wheels: Race Off",234.4169921875,"THB",0,3141,280,4.5,4.5,"1.1.5768","4+","Games",37,5,11,1
"6694",9890,1141895945,"Wrestlemoji",7.0966796875,"THB",33.066,19,19,4,4,"1.0","12+","Sports",37,4,1,1
"6695",9891,1141983956,"Moana: Rhythm Run",227.5517578125,"THB",233.466,53,48,3,2.5,"1.1","4+","Entertainment",40,5,1,1
"6696",9892,1141996024,"Flappy Marine",2.9873046875,"THB",33.066,2,2,5,5,"1.2","12+","Games",37,0,1,1
"6697",9893,1142016085,"Rusty Lake: Roots",95.9384765625,"THB",99.866,156,116,4.5,4.5,"1.1.5","12+","Games",40,5,14,1
"6698",9894,1142049503,"ANY GIVEN EMOJI",44.9013671875,"THB",66.466,28,1,3,1,"1.0.3","4+","Entertainment",37,0,1,1
"6699",9901,1142198889,"Red Dwarf XI : The Game",164.01171875,"THB",66.466,22,2,4.5,4.5,"1.42","12+","Games",37,5,1,1
"6700",9903,1142223652,"ROAD -escape game-",71.388671875,"THB",0,2,2,5,5,"1.0","4+","Games",40,5,1,1
"6701",9904,1142228312,"Shadow Bug Rush",272.4111328125,"THB",0,187,26,4.5,4,"1.2","12+","Games",38,5,11,1
"6702",9907,1142261822,"At the Zoo With Grandma and Grandpa",106.9853515625,"THB",99.866,6,1,5,5,"1.2","4+","Education",37,5,1,1
"6703",9908,1142281657,"PokeVision Live Radar Alert & Notifications for Pokemon Go Gear",42.603515625,"THB",66.466,91,91,2.5,2.5,"1.0","4+","Productivity",37,3,7,1
"6704",9909,1142334232,"DK Live – Fantasy Sports Play by Play and News",77.2919921875,"THB",0,416,3,4.5,2,"1.5.4","17+","Sports",37,0,1,1
"6705",9910,1142345991,"Dashy the Cat",79.568359375,"THB",0,39,24,3,3,"1.0.1","4+","Games",40,5,1,1
"6706",9911,1142348885,"Phantasmat: Behind the Mask (Full)",919.576171875,"THB",233.466,62,62,4.5,4.5,"1.0.0","9+","Games",37,5,5,1
"6707",9912,1142366464,"Bob Mod",18.701171875,"THB",66.466,9,9,2,2,"2.0","4+","Games",38,3,1,1
"6708",9913,1142385805,"Spirit Rush",97.3671875,"THB",0,47,27,3.5,4,"1.1","4+","Games",37,5,1,1
"6709",9914,1142401623,"Lip Sync Battle App",118.91796875,"THB",0,195,0,3.5,0,"1.3.3","12+","Entertainment",37,4,17,1
"6710",9917,1142443107,"パチスロ デビル メイ クライ クロス",3002.29296875,"THB",400.466,0,0,0,0,"1.0.0","12+","Games",40,0,1,0
"6711",9922,1142543955,"Crazy Nursery - Newborn Baby Doctor Care",92.9951171875,"THB",0,76,35,4,4,"1.2","4+","Games",38,5,11,1
"6712",9923,1142546565,"Smart Baby Shapes FOOD: Fun Jigsaw Puzzles and Learning Games for toddlers & little kids",25.3408203125,"THB",99.866,3,3,4.5,4.5,"1.0","4+","Games",38,5,7,1
"6713",9924,1142578005,"VR Water Park:Water Stunt & Ride For VirtualGlasse",102.4873046875,"THB",0,74,18,2,1.5,"24.0","4+","Games",40,5,1,1
"6714",9925,1142578941,"Tropical Twist",72.3359375,"THB",0,982,10,4.5,4.5,"1.16.0","4+","Games",38,5,9,1
"6715",9928,1142657936,"Spoofr — GPS & Location Simulator",1.154296875,"THB",66.466,2,2,1,1,"1.0","4+","Games",37,5,1,1
"6716",9930,1142717730,"Cadenza: Havana Nights (Full)",924.951171875,"THB",233.466,61,61,4,4,"1.0.0","9+","Games",37,5,4,1
"6717",9931,1142754013,"Auto IV Calc for PokemonGO",115.328125,"THB",0,0,0,0,0,"1.7.5","9+","Games",37,0,2,1
"6718",9932,1142803226,"Visionn - Real Time Artistic Photo & Video Effects",24.29296875,"THB",66.466,64,30,4.5,4,"1.3.9","4+","Photo & Video",25,5,10,1
"6719",9939,1143052259,"Narcos: Cartel Wars",170.6005859375,"THB",0,4490,15,4.5,4.5,"1.1.13","12+","Games",38,5,7,1
"6720",9942,1143258387,"Fired Up",72.859375,"THB",0,115,47,3,3.5,"1.0.1","9+","Games",38,5,1,1
"6721",9949,1143430689,"脱出ゲーム　カリスマブラザーズのワクワク女子寮脱出大作戦",206.4091796875,"THB",0,0,0,0,0,"1.0.3","9+","Games",37,4,1,1
"6722",9950,1143436828,"Jumps - Jumping on Pillars Game",11.4873046875,"THB",0,35,35,3.5,3.5,"1.0","4+","Games",40,4,1,1
"6723",9951,1143437866,"Slots of Vegas - Play Free Casino slot machines!",125.544921875,"THB",0,6,4,2.5,3.5,"1.04","17+","Games",37,0,1,1
"6724",9953,1143624165,"Run From Trump",159.4658203125,"THB",0,172,23,4,3.5,"6.0.0","12+","Games",37,1,1,1
"6725",9954,1143689829,"Moji Me™",123.203125,"THB",33.066,46,31,3.5,4,"1.0.2","9+","Entertainment",37,0,1,1
"6726",9957,1143897524,"Offline Auto IV Calc for Pokemon GO",120.9169921875,"THB",0,137,4,4.5,5,"3.4","9+","Games",37,3,2,1
"6727",9959,1144018570,"Water Bottle Flip Challenge",20.5009765625,"THB",0,868,269,4,4,"1.0.7","4+","Games",40,2,1,1
"6728",9963,1144076945,"One More Spin! - Free Vegas Casino Slots",121.7998046875,"THB",0,1,1,1,1,"1.04","17+","Games",37,0,1,1
"6729",9964,1144116292,"Water Bottle Flip Challenge - 2k16 Pro!",70.60546875,"THB",0,167,12,3,3,"4.0","4+","Games",38,5,1,1
"6730",9965,1144133049,"STUGGOJI",55.005859375,"THB",33.066,0,0,0,0,"1.1","17+","Utilities",37,0,1,1
"6731",9968,1144154105,"Slip Away Mystify",131.8720703125,"THB",99.866,29,0,4,0,"1.1","4+","Games",37,5,1,1
"6732",9969,1144164707,"Idle Armies",74.341796875,"THB",0,2015,26,4.5,5,"1.175","12+","Games",37,5,1,1
"6733",9970,1144247611,"Jrump",260.1416015625,"THB",0,116,6,4,4.5,"1.0.6","9+","Games",40,1,1,1
"6734",9972,1144325165,"The Krustashians",54.5341796875,"THB",0,6,0,4.5,0,"1.3","4+","Games",38,5,1,1
"6735",9973,1144397186,"エレメンタル ファンタジー - 高精細３ＤアクションＲＰＧ",165.54296875,"THB",0,17,0,5,0,"0.17.518","12+","Games",38,5,1,1
"6736",9975,1144422536,"Tentacles - Enter the Mind",188.79296875,"THB",0,159,24,3.5,3,"1.2.0","9+","Games",37,5,10,1
"6737",9977,1144446958,"Spa Birthday Party - Nails, Hair, Dress Up & Cake",111.091796875,"THB",0,122,25,4,4,"1.4","4+","Games",38,5,11,1
"6738",9978,1144458512,"Dreamdays Countdown IV: count down to days matter",64.88671875,"THB",33.066,100,6,4.5,3.5,"4.1","4+","Utilities",37,0,12,1
"6739",9980,1144650526,"REmojis Keyboard",94.8603515625,"THB",33.066,30,5,2.5,1,"1.3","4+","Utilities",37,4,1,1
"6740",9986,1144812201,"Hoverboard Rush Racing Simulator -Hover Board Game",39.3310546875,"THB",0,17,0,3.5,0,"1.2.2","4+","Games",37,2,1,1
"6741",9990,1144976930,"Color 6: Blitz",83.279296875,"THB",0,53,0,4,0,"1.0.4","4+","Games",37,5,1,1
"6742",9991,1144983743,"Putty 3D",18.1962890625,"THB",166.666,77,32,4.5,5,"1.3.2","4+","Entertainment",25,4,8,1
"6743",9992,1145057065,"FaZes - Run & Jump",43.7919921875,"THB",0,322,36,4.5,4,"2.4","4+","Games",40,0,1,1
"6744",9993,1145258456,"Faily Rider",145.1005859375,"THB",0,544,55,4,4,"1.07","9+","Games",38,4,18,1
"6745",9994,1145262669,"大人がハマる脳トレ！ぷるるん～頭が良くなる一筆書きパズル～",99.267578125,"THB",0,0,0,0,0,"1.1.5","4+","Games",37,0,1,1
"6746",9996,1145275343,"Super Mario Run",185.2470703125,"THB",0,87958,370,2.5,4,"2.1.1","4+","Games",37,5,11,1
"6747",9997,1145290405,"Escape the Ice Cream Parlor",32.47265625,"THB",0,5,5,4,4,"1.0","4+","Games",40,0,2,1
"6748",10000,1145442827,"Bus Simulator PRO 2017",521.646484375,"THB",133.266,78,64,3.5,3.5,"1.1","4+","Games",38,5,1,1
"6749",10001,1145460364,"Boo - The World's Cutest Dog Game!",225.705078125,"THB",0,521,136,4.5,4.5,"1.3","4+","Games",38,5,11,1
"6750",10002,1145465310,"Strawberry Shortcake Holiday Hair - Fashion World",394.0048828125,"THB",0,795,144,4,4.5,"1.2","4+","Entertainment",38,5,9,1
"6751",10003,1145485982,"Vikings: an Archer's Journey",124.671875,"THB",99.866,94,32,4.5,4.5,"1.3","9+","Games",37,5,11,1
"6752",10004,1145500015,"Drifty Chase",180.9873046875,"THB",0,1631,40,4.5,4,"1.7","9+","Games",37,5,1,1
"6753",10005,1145528262,"Bonk! Presented by The Tonight Show Starring Jimmy Fallon",100.0068359375,"THB",0,279,30,3.5,4,"1.0.1","4+","Entertainment",37,5,1,1
"6754",10006,1145541321,"Flow Free: Hexes",19.5283203125,"THB",0,2791,55,5,5,"1.3","4+","Games",38,5,11,1
"6755",10007,1145602670,"Masky",148.9765625,"THB",0,69,25,4.5,4,"1.2","4+","Games",40,5,1,1
"6756",10008,1145696723,"Golfmoji - Golf Emojis and Stickers",49.677734375,"THB",33.066,0,0,0,0,"2.05","12+","Entertainment",37,5,1,1
"6757",10011,1145738671,"Eggggg - The Platform Puker",349.07421875,"THB",99.866,446,323,4.5,4.5,"1.5.3","9+","Games",37,5,13,1
"6758",10014,1145823552,"Concrete Jungle",244.4052734375,"THB",166.666,44,4,4.5,5,"1.18","12+","Games",37,5,1,1
"6759",10017,1145877280,"Defend Pizzeria Craft Shop",16.767578125,"THB",66.466,11,11,1,1,"1.1","4+","Games",38,3,1,1
"6760",10018,1145920150,"Huetopia",9.74609375,"THB",33.066,4,4,5,5,"1.0.1","4+","Games",38,4,1,1
"6761",10020,1146128499,"White Tiles 4: Piano Master (All mini games in 1)",89.9296875,"THB",0,3168,145,4.5,4.5,"4.96.1","4+","Games",38,5,2,1
"6762",10021,1146138135,"Zip—Zap",16.3037109375,"THB",66.466,3711,3307,5,5,"2.02","4+","Games",40,3,10,1
"6763",10022,1146177222,"Flud.",8.810546875,"THB",33.066,15,15,3.5,3.5,"1.1.2","4+","Games",38,4,11,1
"6764",10023,1146223410,"ThemeBoss - Live Wallpapers",132.76953125,"THB",66.466,152,2,2.5,3,"1.2.5","4+","Lifestyle",37,0,12,1
"6765",10024,1146274176,"Monster Craft GO - Find and Catch pixelmon CarToon",33.90234375,"THB",0,4808,1503,4.5,5,"1.8","4+","Games",37,4,1,1
"6766",10025,1146320033,"Dierks Bentley Lyric Keyboard + Emojis",87.5087890625,"THB",66.466,41,0,5,0,"1.0.5","9+","Utilities",37,3,1,1
"6767",10027,1146398155,"My Teacher - School Classroom Play & Learn",118.203125,"THB",0,234,24,4,4,"1.3","4+","Games",38,5,10,1
"6768",10028,1146465836,"Hill Climb Racing 2",115.201171875,"THB",0,33854,732,4.5,4.5,"1.5.1","9+","Games",37,5,1,1
"6769",10029,1146543227,"Infinite Painter",21.3671875,"THB",0,65,21,4,4,"1.5","4+","Productivity",24,5,1,1
"6770",10030,1146552070,"Dog Sled Saga",75.53515625,"THB",133.266,155,50,4,4.5,"1.0.6","4+","Games",37,5,1,1
"6771",10031,1146601414,"Bold Moves",216.119140625,"THB",0,4980,433,4.5,4,"1.1","4+","Games",37,5,1,1
